id,marka,model,buraxilish_ili,sheher,qiymet,reng,yurush,muherrik_hecmi,at_gucu,benzin_tipi,suretler_qutusu,yeni,veziyyeti,elana_baxish_sayi
8720432,Mercedes,GLA 250 4MATIC,2022,Bakı,68800,Ağ,25500,2.0,211,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",761
8591510,Mercedes,C 250,2012,Bakı,24900,Qara,221000,1.8,204,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",5861
8751122,Mercedes,E 230,1990,Gəncə,8700,Boz,406146,2.3,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",112
8751096,Mercedes,410 D,1992,Bakı,15500,Yaş Asfalt,255000,2.9,129,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",89
8633496,Mercedes,E 220 d,2002,Bakı,14500,Gümüşü,358660,2.2,150,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",26123
8733146,Mercedes,E 200,1990,Bakı,18190,Boz,95226,2.0,136,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",2549
8733121,Mercedes,E 320,2002,Bakı,20800,Qara,364242,3.2,224,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1025
8665932,Mercedes,Vito 115,2007,Naftalan,27500,Gümüşü,396000,2.2,150,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",887
7927561,Mercedes,E 240,1999,Bakı,13000,Qızılı,305000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",146
8751095,Mercedes,C 200,1998,Cəlilabad,12400,Gümüşü,320000,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",315
8607542,Mercedes,EQC 400 4MATIC,2021,Bakı,95198,Göy,12000,0.0,408,Elektro,Reduktor,Xeyr,"Vuruğu yoxdur, rənglənməyib",479
8697275,Mercedes,ML 350 4MATIC,2012,Bakı,40500,Gümüşü,306679,3.0,250,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1079
8698899,Mercedes,ML 350 4MATIC,2006,Bakı,17800,Qara,291317,3.5,272,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3643
8734141,Mercedes,E 240,1999,Sumqayıt,11500,Yaşıl,277662,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",297
8743778,Mercedes,Vito,2009,Bakı,21500,Göy,235000,2.2,150,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",717
8434545,Mercedes,E 220 d,2013,Bakı,37500,Qara,246262,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",412
8751081,Mercedes,E 220,1994,Bakı,6200,Boz,503000,2.2,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",235
8656153,Mercedes,E 250,2010,Bakı,26500,Qara,198000,1.8,204,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",7567
8735911,Mercedes,C 220,1994,Şəmkir,7900,Boz,130678,2.2,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",758
8751085,Mercedes,E 270,2000,Salyan,19800,Ağ,535000,2.7,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",193
8738016,Mercedes,E 230,1995,Şəmkir,10200,Gümüşü,499157,2.3,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",335
8748161,Mercedes,C 220 d,2001,Bakı,11300,Boz,300000,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",216
8741781,Mercedes,E 220 d,1997,Sabirabad,9500,Açıq yaşıl,300000,2.2,95,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",361
8672789,Mercedes,C 300,2016,Bakı,37000,Ağ,155000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2032
8595742,Mercedes,Vito 115,2009,Bakı,30000,Boz,400000,2.2,150,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2005
8730477,Mercedes,E 350 4MATIC,2011,Gəncə,32900,Qara,374000,3.5,272,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",915
8690037,Mercedes,Vito 111,2014,Bakı,32500,Qara,308000,1.6,114,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",7157
5012429,Mercedes,S 500,2017,Bakı,105398,Qara,101000,4.7,455,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",34
8656828,Mercedes,ML 320 4MATIC,2000,Göyçay,10000,Qara,176000,3.2,218,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",102
7844657,Mercedes,GL 350 4MATIC,2013,Bakı,62900,Yaş Asfalt,249448,3.0,258,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",399
8740801,Mercedes,Vito 111,2008,Gəncə,22700,Gümüşü,227000,2.2,116,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",449
8526321,Mercedes,Sprinter 511,2008,Bakı,34500,Ağ,181279,2.2,155,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",338
8678251,Mercedes,E 200,2007,Bakı,22500,Gümüşü,201120,1.8,184,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3443
8675412,Mercedes,Vito 111,2001,Bakı,15500,Yaşıl,448000,2.2,122,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",1146
8690418,Mercedes,GL 500 4MATIC,2013,Bakı,59500,Qara,125252,4.7,435,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1138
8678550,Mercedes,C 220 d,2015,Bakı,45900,Qara,165000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2694
8750163,Mercedes,E 230,1990,Şirvan,2650,Yaş Asfalt,357000,2.3,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",559
8724194,Mercedes,C 220 d,2000,Sumqayıt,12500,Yaş Asfalt,400000,2.2,156,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",916
8716057,Mercedes,ML 350 4MATIC,2008,Bakı,22900,Ağ,195000,3.5,272,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1911
8465773,Mercedes,E 300,2016,Bakı,53550,Qara,178000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",4388
8585571,Mercedes,S 500 4MATIC,2024,Bakı,358445,Qara,0,3.0,435,Benzin,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",124
8751048,Mercedes,190,1992,Bakı,5500,Gümüşü,538215,2.0,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",229
8318843,Mercedes,EQS 450 4MATIC SUV,2023,Bakı,258790,Qara,0,0.0,360,Elektro,Reduktor,Bəli,"Vuruğu yoxdur, rənglənməyib",56
8052826,Mercedes,GLE 53 AMG,2023,Bakı,222020,Qara,0,3.0,435,Benzin,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",63
7828559,Mercedes,S 450 4MATIC,2023,Bakı,305801,Qara,0,3.0,381,Benzin,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",44
8363471,Mercedes,E 300,2024,Bakı,166367,Qara,0,2.0,258,Benzin,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",104
8630044,Mercedes,GLC 350 e 4MATIC+ Coupe,2024,Bakı,148817,Qara,0,2.0,313,Plug-in Hibrid,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",46
7630498,Mercedes,GLE 450 4MATIC+ Coupe,2022,Bakı,179963,Boz,0,3.0,367,Benzin,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",39
8622164,Mercedes,EQE 350 4MATIC,2024,Bakı,161614,Qara,0,0.0,292,Elektro,Reduktor,Bəli,"Vuruğu yoxdur, rənglənməyib",52
8751043,Mercedes,GLE 450 4MATIC Coupe,2015,Bakı,82620,Ağ,119000,3.0,367,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",58
8364511,Mercedes,E 200,2023,Bakı,138007,Qara,0,2.0,204,Benzin,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",60
8447472,Mercedes,E 300,2024,Bakı,160214,Qara,0,2.0,258,Benzin,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",96
8671199,Mercedes,E 220 d,2016,Bakı,50700,Qara,230000,2.0,194,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",8792
8370096,Mercedes,GLE 450 4MATIC+ Coupe,2023,Bakı,212369,Boz,0,3.0,381,Benzin,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",33
8019480,Mercedes,GLE 53 AMG,2023,Bakı,239474,Boz,0,3.0,435,Benzin,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",61
8099102,Mercedes,S 63 AMG 4MATIC,2023,Bakı,528474,Boz,0,4.0,802,Benzin,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",214
8745971,Mercedes,190,1992,Bakı,4300,Yaş Asfalt,287435,2.0,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",4176
8693597,Mercedes,E 320,2002,Bakı,16000,Ağ,310000,3.2,224,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1860
8690712,Mercedes,Vito 111,2008,Bakı,25500,Ağ,342000,2.2,116,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",6973
8457676,Mercedes,S 500,2014,Bakı,75650,Qara,131230,4.7,455,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",297
7633996,Mercedes,G 63 AMG,2023,Bakı,486335,Ağ,0,4.0,585,Benzin,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",196
8442061,Mercedes,GLE 450 4MATIC,2024,Bakı,220315,Qara,0,3.0,367,Benzin,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",43
8750993,Mercedes,E 220 d,2011,Bakı,31450,Qara,278950,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",57
8750984,Mercedes,E 200,2018,Bakı,65450,Ağ,123430,2.0,197,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",57
8725186,Mercedes,E 240,2000,Şəmkir,17850,Gümüşü,235500,2.6,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",95
7789744,Mercedes,E 220 d,2013,Bakı,29000,Ağ,181000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",829
8687507,Mercedes,E 200,2007,Bakı,18700,Gümüşü,270000,1.8,184,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1187
8581764,Mercedes,GLS 450 4MATIC,2020,Bakı,159800,Qara,31000,3.0,367,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",4511
8591014,Mercedes,ML 350 4MATIC,2007,Bakı,21900,Ağ,177000,3.5,286,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3384
8487981,Mercedes,Vito,2007,Bakı,22000,Gümüşü,228151,2.2,150,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",5043
8557466,Mercedes,ML 350 4MATIC,2010,Bakı,26500,Ağ,198000,3.5,272,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",4937
8751016,Mercedes,Sprinter 208,1997,Zərdab,21000,Ağ,786999,2.2,82,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",168
8717673,Mercedes,E 240,2002,Bakı,14500,Gümüşü,208000,2.6,177,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1760
8271382,Mercedes,Vito 113,2014,Bakı,25800,Qara,356000,2.2,136,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2108
8652461,Mercedes,Vito,2009,Bakı,25800,Ağ,284000,2.2,150,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",3416
8750986,Mercedes,E 220 d,2000,Bakı,16500,Yaşıl,304800,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",137
8720526,Mercedes,C 220 d,2000,Sumqayıt,12800,Yaşıl,375000,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2742
8724903,Mercedes,S 350,2006,Bakı,29900,Bənövşəyi,287000,3.5,272,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",4528
8214402,Mercedes,E 220 d,2015,Bakı,35500,Qara,196000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1537
8744232,Mercedes,E 220 d,2005,Bakı,18800,Gümüşü,380000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",618
8694028,Mercedes,E 240,2001,Xırdalan,16300,Gümüşü,375000,2.6,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3472
8316485,Mercedes,E 220 d,2016,Bakı,55760,Qara,218000,2.0,194,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",930
8542143,Mercedes,GLE 350 4MATIC Coupe,2017,Bakı,99450,Qara,88220,3.0,350,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1053
8711782,Mercedes,C 230,1998,Bakı,9700,Gümüşü,320155,2.3,193,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2551
8549686,Mercedes,Vito 111,2007,Bakı,20900,Ağ,249000,2.2,116,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",6043
8707496,Mercedes,C 220 d,2008,Bakı,22200,Ağ,474000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1082
8704489,Mercedes,E 220 d,2008,Bakı,24800,Gümüşü,249000,2.2,187,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1306
8736192,Mercedes,C 240,1998,Masallı,13200,Qara,444440,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1483
8663504,Mercedes,E 300 de,2019,Bakı,79900,Qara,95500,2.0,306,Plug-in Hibrid,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2438
8706342,Mercedes,C 240,2000,Lənkəran,9800,Gümüşü,360000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",5859
8750972,Mercedes,Vito 115,2009,Bakı,22000,Göy,500000,2.2,115,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",124
8741218,Mercedes,C 180,1999,Xırdalan,14500,Göy,158000,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1831
8699539,Mercedes,GLA 250 4MATIC,2020,Bakı,83500,Ağ,36100,1.4,160,Plug-in Hibrid,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3108
8733474,Mercedes,Vito 111,2009,Gəncə,22500,Ağ,276200,2.2,116,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1308
8723234,Mercedes,Sprinter 311,2007,Bakı,27900,Ağ,247086,2.2,129,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",886
8742732,Mercedes,C 200,2001,Qax,13600,Gümüşü,350000,2.0,163,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1854
8750951,Mercedes,E 280,1995,Bakı,8850,Gümüşü,339000,2.8,193,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",174
8750943,Mercedes,E 220 d,2016,Bakı,50150,Qara,190000,2.0,194,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",124
8698230,Mercedes,GLS 450 4MATIC,2020,Bakı,158100,Yaş Asfalt,24905,3.0,367,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",9569
8735785,Mercedes,C 300,2019,Bakı,45560,Göy,89000,2.0,249,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2438
8683382,Mercedes,Sprinter 315,2004,Bakı,25200,Ağ,286000,2.2,116,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",610
8750873,Mercedes,C 200,1999,Bakı,12800,Göy,212000,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",568
8750884,Mercedes,Vito,2007,Bakı,25500,Göy,290000,2.2,150,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",210
8750844,Mercedes,E 350,2019,Bakı,70550,Qara,68540,3.5,306,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",260
8750859,Mercedes,E 220 d,2014,Bakı,41480,Yaş Asfalt,135000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",191
8750833,Mercedes,C 220 d,1999,Şirvan,12000,Gümüşü,45600,2.2,125,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",416
8736394,Mercedes,Sprinter 316,2017,Bakı,65800,Ağ,232000,2.2,163,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",2466
8750824,Mercedes,E 200,1995,Bakı,7800,Göy,236000,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu var, rənglənməyib",387
8722811,Mercedes,S 350,2008,Bakı,25600,Ağ,299000,3.5,272,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",3651
8750850,Mercedes,C 220 d,2000,Bakı,11000,Yaşıl,375000,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",314
8747692,Mercedes,GL 550,2008,Bakı,28000,Qara,278000,5.5,382,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1056
8750827,Mercedes,C 240,1997,İmişli,13000,Boz,200604,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",452
8750813,Mercedes,Vito 115,2007,Şəki,20800,Ağ,231000,2.2,150,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",182
8750751,Mercedes,E 300 d,1993,Gəncə,6000,Qara,300000,3.0,147,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",480
8750811,Mercedes,E 220 d,2000,Mingəçevir,14150,Göy,577077,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",243
8750800,Mercedes,C 230,1998,İmişli,14750,Qara,189350,2.3,193,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",864
8750806,Mercedes,C 180,1997,Bakı,10500,Göy,320000,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",178
8750784,Mercedes,E 300 d,1990,Bakı,4600,Göy,263543,3.0,177,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",586
8745230,Mercedes,C 200,1997,Bakı,12500,Gümüşü,365173,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1181
8697510,Mercedes,E 320,2004,Gəncə,17100,Qara,280000,3.2,224,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",6062
8736675,Mercedes,CLA 180,2015,Bakı,35900,Ağ,81000,1.6,122,Benzin,Robot,Xeyr,"Vuruğu yoxdur, rənglənməyib",2168
8739374,Mercedes,GL 550,2009,Bakı,27000,Qara,201505,5.5,388,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3381
8744002,Mercedes,E 220 d,1999,Bakı,16500,Gümüşü,312566,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",633
8669375,Mercedes,A 180,2014,Bakı,24500,Qara,94000,1.6,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",100
8748950,Mercedes,190,1986,Masallı,3000,Qızılı,220000,2.0,122,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",267
8594950,Mercedes,Vito,2009,Bakı,18800,Ağ,300000,2.2,116,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1891
8340145,Mercedes,E 200,2021,Bakı,85000,Qara,49000,2.0,197,Hibrid,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",19152
8750913,Mercedes,E 270,2001,Ağstafa,17600,Qara,565000,2.7,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",190
8739826,Mercedes,S 350 d 4MATIC,2015,Bakı,101830,Göy,167000,3.0,340,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",788
8697135,Mercedes,E 230,1998,Bakı,11900,Ağ,290041,2.3,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2955
7744036,Mercedes,S 400,2016,Bakı,98600,Qara,98000,3.0,333,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3766
8374753,Mercedes,V 250,2023,Bakı,118490,Qara,0,2.0,190,Dizel,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",4356
8731440,Mercedes,GLE 400 4MATIC Coupe,2019,Bakı,102000,Boz,95000,3.0,333,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",6238
8750902,Mercedes,Vito 113,2012,Bakı,31000,Yaş Asfalt,365000,2.2,136,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",302
8243958,Mercedes,EQC 400 4MATIC,2021,Bakı,86190,Qara,9000,0.0,408,Elektro,Reduktor,Xeyr,"Vuruğu yoxdur, rənglənməyib",776
8695610,Mercedes,E 220 d,2004,Bakı,17200,Gümüşü,526255,2.2,150,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2806
8236941,Mercedes,Actros 1844,2012,Bakı,48000,Ağ,1170000,13.0,450,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",167
8736810,Mercedes,E 220 d,2015,Bakı,34500,Gümüşü,134141,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1594
8648899,Mercedes,Sprinter 315,2007,Bakı,26400,Ağ,215520,2.2,150,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",903
8348960,Mercedes,E 300,2017,Bakı,51000,Göy,104000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2719
8575992,Mercedes,E 300 de,2020,Bakı,81430,Gümüşü,106000,2.0,320,Plug-in Hibrid,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",13826
8726831,Mercedes,V 220,2004,Bakı,17500,Qara,375000,2.2,150,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",1746
8732289,Mercedes,C 220 d,1998,Ağdam,10600,Qızılı,189000,2.2,125,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1450
8734274,Mercedes,Vito,2000,Bakı,12300,Qara,367523,2.2,122,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1781
8750776,Mercedes,E 200 d,2000,Bakı,16000,Gümüşü,441000,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",139
8750761,Mercedes,E 200,1993,İsmayıllı,5700,Yaş Asfalt,520000,2.0,136,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənib",409
8750762,Mercedes,C 200,1998,Bakı,8500,Qara,357000,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",744
8657571,Mercedes,E 250 4MATIC,2014,Bakı,39100,Qara,195000,2.2,211,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1629
8693786,Mercedes,E 280,2000,Bakı,14800,Qara,460000,2.8,204,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2583
8696893,Mercedes,GLC 250 Coupe,2018,Bakı,76500,Göy,110051,2.0,211,Benzin,Avtomat,Xeyr,"Vuruğu var, rənglənib",11141
8750667,Mercedes,E 220 d,2002,Bakı,13800,Gümüşü,490611,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",400
8747551,Mercedes,S 350 d 4MATIC,2014,Bakı,72250,Boz,244000,3.0,289,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2811
7913762,Mercedes,V 250,2014,Bakı,58650,Göy,320000,2.2,204,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",218
8750722,Mercedes,C 43 AMG,1999,Bakı,21250,Qara,289000,4.3,306,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",620
8656048,Mercedes,EQC 400 4MATIC,2021,Bakı,75650,Yaş Asfalt,30700,0.0,408,Elektro,Reduktor,Xeyr,"Vuruğu yoxdur, rənglənməyib",4757
8750726,Mercedes,Atego 818,2008,Bakı,35000,Ağ,363000,4.3,180,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",222
8750718,Mercedes,Atego 817,1999,Bərdə,29800,Mavi,359300,4.3,170,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",247
8750709,Mercedes,E 270,2002,Bakı,16500,Qara,395000,2.7,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",407
8735377,Mercedes,C 200,1998,Ağdaş,14500,Gümüşü,100000,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2311
8750688,Mercedes,Atego 816,2009,Bakı,35000,Qırmızı,360000,4.3,180,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",340
8750684,Mercedes,C 280,1995,Bakı,5500,Qara,250000,2.8,193,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",467
8750664,Mercedes,C 220 d,1998,Lənkəran,10600,Göy,450000,2.2,125,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənib",412
8413828,Mercedes,GLC 300 e 4MATIC+ Coupe,2020,Bakı,89721,Qara,87400,2.0,320,Plug-in Hibrid,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",161
